horizon,norm_window,min_expectancy,max_distance,k,min_mfe,max_bars_in_trade,sample_interval,blocked_regimes,total_pnl,total_pnl_pct,win_rate,total_trades,profit_factor,max_drawdown_pct,sharpe,expectancy,long_trades,short_trades,long_pnl,short_pnl
3,180,0.0,3.0,100,0.0015,3,1,NONE,-8.558910682940708,-8.558910682940708,17.94871794871795,39,0.030773212897934086,8.558910682940706,-1.1211071130939079,-0.219459248280531,39,0,-8.558910682940708,0.0
3,180,0.0,3.0,100,0.0015,5,1,NONE,-10.077002279136831,-10.077002279136831,23.076923076923077,39,0.0328921907173515,10.077002279136778,-0.6857791521164617,-0.2583846738240213,39,0,-10.077002279136831,0.0
3,180,0.0,4.0,100,0.0015,3,1,NONE,-16.17986708822625,-16.17986708822625,19.736842105263158,76,0.038800845770154496,16.208144116153164,-0.9589712444340581,-0.212892988002977,75,1,-15.753624446282878,-0.4262426419433705
3,180,0.0,4.0,100,0.0015,5,1,NONE,-16.806493915627403,-16.806493915627403,27.397260273972602,73,0.042450235613006294,16.88579818955988,-0.7098727210542385,-0.23022594404969055,72,1,-16.469591777640474,-0.33690213798692903
3,180,0.0,4.0,150,0.001,0,3,NONE,-21.606671531924654,-21.606671531924654,3.0303030303030303,33,0.0005090421992318238,21.60667153192466,-0.17949990512950417,-0.654747622179535,17,16,-21.26843999660436,-0.33823153532029404
3,180,0.0,3.0,150,0.001,0,3,NONE,-21.69374160042213,-21.69374160042213,2.857142857142857,35,0.0005070001417325252,21.693741600422157,-0.17500991821610606,-0.6198211885834894,18,17,-21.311143262282414,-0.38259833813971716
3,180,0.0,3.0,100,0.001,0,3,NONE,-21.721512808637854,-21.721512808637854,6.976744186046512,43,0.0005270198791148101,21.72151280863781,-0.15806919580502465,-0.5051514606659966,22,21,-21.354816417488685,-0.3666963911491718
3,180,0.0,4.0,100,0.001,0,3,NONE,-21.82348801850314,-21.82348801850314,6.0,50,0.0005245585506873972,21.8234880185031,-0.14727217867582806,-0.43646976037006285,27,23,-21.38949749020463,-0.43399052829851487
3,180,0.0,4.0,100,0.001,0,1,NONE,-22.42819551086482,-22.42819551086482,11.428571428571429,70,0.01332690135884099,22.445205824414273,-0.1248747919887245,-0.3204027930123546,42,28,-21.888022474030787,-0.5401730368340351
3,180,0.0,3.0,100,0.001,0,1,NONE,-22.70013841441227,-22.70013841441227,8.823529411764707,68,0.0013951322663749881,22.700138414412194,-0.1282649037871253,-0.3338255649178275,33,35,-22.075962870573033,-0.6241755438392363
3,180,0.0,4.0,100,0.0015,0,1,NONE,-24.813894026942037,-24.813894026942037,87.5,8,0.009490742296169325,25.0516528078343,-0.3497233925599312,-3.1017367533677542,8,0,-24.813894026942037,0.0
3,180,0.0,4.0,150,0.001,0,1,NONE,-25.3975412428915,-25.397541242891496,11.11111111111111,9,0.0015705663919240887,25.4082408197436,-0.3347202427243657,-2.8219490269879444,6,3,-25.341072167880732,-0.05646907501076772
3,180,0.0,4.0,100,0.0015,0,3,NONE,-25.927956707113186,-25.927956707113186,85.71428571428571,7,0.010075487444808177,26.19185238699461,-0.37352836300590264,-3.703993815301884,7,0,-25.927956707113186,0.0
3,180,0.0,3.0,150,0.001,0,1,NONE,-25.95195911251825,-25.951959112518246,3.3333333333333335,30,0.00014281758049968716,25.951959112518242,-0.18741517064870306,-0.8650653037506083,18,12,-25.65071932054953,-0.3012397919687183
3,180,0.0,3.0,150,0.0015,0,1,NONE,-25.97055991748304,-25.970559917483037,83.33333333333334,6,0.006250915253839945,26.13392084191642,-0.40518975245281175,-4.32842665291384,6,0,-25.97055991748304,0.0
3,180,0.0,3.0,100,0.0015,0,3,NONE,-26.015969553891217,-26.015969553891217,80.0,5,0.006715173501463895,26.191852386994626,-0.4434651581465606,-5.203193910778244,5,0,-26.015969553891217,0.0
3,180,0.0,3.0,200,0.0015,0,1,NONE,-26.033956610228174,-26.033956610228177,80.0,5,0.0038250759345651694,26.13392084191642,-0.44507731340181816,-5.2067913220456346,5,0,-26.033956610228174,0.0
3,180,0.0,3.0,100,0.0015,0,1,NONE,-26.08675111729591,-26.086751117295908,85.71428571428571,7,0.0071072243203798595,26.27348265218258,-0.3748339473005634,-3.726678731042273,7,0,-26.08675111729591,0.0
3,180,0.0,3.0,150,0.0015,0,3,NONE,-26.125449709326762,-26.125449709326766,66.66666666666666,3,0.0025352417494848953,26.191852386994626,-0.5751574203822835,-8.708483236442254,3,0,-26.125449709326762,0.0
3,180,0.0,3.0,200,0.0015,0,3,NONE,-26.13389496573005,-26.133894965730047,66.66666666666666,3,0.0022128034477373174,26.191852386994626,-0.5754360174935308,-8.711298321910016,3,0,-26.13389496573005,0.0
3,180,0.0,3.0,200,0.0005,0,1,NONE,-26.6187150077651,-26.618715007765097,0.0,39,0.0,26.618715007765122,-0.17759871336635266,-0.682531154045259,22,17,-25.45720300354648,-1.1615120042186224
3,180,0.0,3.0,200,0.001,0,3,NONE,-26.69861010890259,-26.69861010890259,5.0,20,0.0004724143230740873,26.69861010890259,-0.22713697766483065,-1.3349305054451295,17,3,-26.619777314971376,-0.07883279393121057
3,180,0.0,4.0,150,0.0005,0,1,NONE,-27.06343628900994,-27.06343628900994,0.0,29,0.0,27.06343628900993,-0.19968636442525292,-0.9332219410003426,19,10,-26.34400969563573,-0.7194265933742062
3,180,0.0,3.0,200,0.001,0,1,NONE,-27.30943939484629,-27.30943939484629,7.6923076923076925,26,0.000265055670019159,27.309439394846326,-0.19992098169198022,-1.0503630536479343,19,7,-27.145499999454447,-0.16393939539184096
3,180,0.0,3.0,100,0.0005,0,1,NONE,-28.251049517520606,-28.251049517520606,2.2222222222222223,45,0.00021703897483535254,28.251049517520617,-0.1673577741862195,-0.6278011003893468,32,13,-27.29830426458353,-0.9527452529370782
3,180,0.0,4.0,100,0.0005,0,1,NONE,-28.40242557775619,-28.40242557775619,2.0408163265306123,49,0.00021588247458763967,28.40242557775619,-0.16151518186794764,-0.579641338321555,36,13,-27.449680324819113,-0.9527452529370782
3,180,0.0,3.0,200,0.0005,0,3,NONE,-29.476669387516303,-29.476669387516303,0.0,131,0.0,29.476669387516296,-0.12317184671974739,-0.22501274341615493,67,64,-25.403652580142705,-4.073016807373592
3,180,0.0,3.0,150,0.0005,0,1,NONE,-30.433030140849493,-30.433030140849493,2.2556390977443606,133,0.0018656200298949933,30.433030140849464,-0.12127894333180461,-0.22881977549510896,73,60,-26.405370099066186,-4.027660041783306
3,180,0.0,3.0,100,0.0005,0,3,NONE,-30.99190571013478,-30.99190571013478,0.0,144,0.0,30.99190571013476,-0.11875134940714119,-0.21522156743149157,73,71,-26.669123870907,-4.32278183922778
3,180,0.0,3.0,200,0.001,5,3,NONE,-31.638099762149892,-31.638099762149892,4.968944099378882,161,0.005438644851522428,31.638099762149906,-0.9174707444988862,-0.1965099364108689,104,57,-19.783140265568452,-11.854959496581428
3,180,0.0,3.0,200,0.001,3,3,NONE,-32.00462664212202,-32.00462664212202,4.069767441860465,172,0.004886747599391542,32.00462664212206,-1.0272316296869652,-0.1860734107100118,109,63,-19.874446553025034,-12.130180089096976
3,180,0.0,3.0,150,0.0005,0,3,NONE,-32.155474745995335,-32.155474745995335,0.0,125,0.0,32.155474745995335,-0.12105480307012317,-0.25724379796796265,70,55,-28.420840868609915,-3.7346338773854186
3,180,0.0,4.0,150,0.0005,0,3,NONE,-32.48427806302244,-32.48427806302244,0.0,133,0.0,32.48427806302249,-0.11854893906865598,-0.2442426922031762,77,56,-28.7782984940841,-3.7059795689383366
3,180,0.0,4.0,100,0.0005,0,3,NONE,-32.88302709899773,-32.88302709899773,0.0,175,0.0,32.88302709899769,-0.11428988882575052,-0.18790301199427273,90,85,-27.629191302808795,-5.253835796188936
3,180,0.0,3.0,150,0.001,5,3,NONE,-44.10347265898321,-44.10347265898321,4.782608695652174,230,0.005655928341968137,44.10347265898331,-1.020296192120374,-0.19175422895210084,128,102,-23.782331200432658,-20.321141458550528
3,180,0.0,3.0,150,0.001,3,3,NONE,-46.529470417776,-46.529470417776,3.557312252964427,253,0.0050583089945795716,46.52947041777607,-1.1105079562668523,-0.1839109502678893,139,114,-24.571012889488667,-21.958457528287315
3,180,0.0,4.0,150,0.001,5,3,NONE,-59.762280062770564,-59.762280062770564,5.379746835443038,316,0.006157121629016894,59.76228006277069,-0.984599847871532,-0.18912113943914738,195,121,-36.11929709230705,-23.642982970463528
3,180,0.0,3.0,200,0.001,5,1,NONE,-64.49852638378509,-64.49852638378509,3.374233128834356,326,0.0025334378660185584,64.49852638378512,-0.8848890525680788,-0.1978482404410585,197,129,-38.82726755380598,-25.671258829979124
3,180,0.0,3.0,200,0.001,3,1,NONE,-65.95976193824652,-65.95976193824652,2.247191011235955,356,0.0018917617660667199,65.95976193824649,-1.0798623422618958,-0.18528023016361372,220,136,-40.85973950186095,-25.100022436385515
3,180,0.0,4.0,150,0.001,3,3,NONE,-66.04674198172063,-66.04674198172063,3.867403314917127,362,0.0051041345355961375,66.04674198172071,-1.1216962258692107,-0.18244956348541613,221,141,-39.84287797065643,-26.20386401106422
3,180,0.0,3.0,100,0.001,5,3,NONE,-70.29618577055616,-70.29618577055616,4.400977995110025,409,0.004035328470955515,70.29618577055626,-0.9857603266357081,-0.1718733148424357,196,213,-33.9800161521256,-36.3161696184306
3,180,0.0,3.0,100,0.001,3,3,NONE,-81.84412389957923,-81.84412389957923,2.813852813852814,462,0.003104791389152434,81.84412389957924,-1.1592656043956662,-0.17715178333242268,215,247,-38.36662272219277,-43.477501177386515
3,180,0.0,4.0,100,0.001,5,3,NONE,-91.55601001433654,-91.55601001433654,4.8964218455743875,531,0.005344898481868791,91.55601001433668,-0.9565013096954995,-0.17242186443377894,276,255,-49.129736332513524,-42.42627368182313
3,180,0.0,3.0,150,0.001,5,1,NONE,-93.43723716343781,-93.43723716343781,3.112033195020747,482,0.0022004559030171173,93.43723716343791,-0.8874631710576906,-0.19385318913576324,254,228,-52.59080500181068,-40.84643216162723
3,180,0.0,3.0,150,0.001,3,1,NONE,-98.54957967463763,-98.54957967463763,2.41635687732342,538,0.002129738203751705,98.54957967463766,-1.0980862918919094,-0.18317765738780237,289,249,-54.5069306922619,-44.042648982375795
3,180,0.0,4.0,100,0.001,3,3,NONE,-108.94000682745967,-108.94000682745968,3.0694668820678515,619,0.0032935527063309234,108.94000682745965,-1.1453857942703998,-0.17599354899428063,316,303,-57.52801878121414,-51.411988046245554
3,180,0.0,4.0,150,0.001,5,1,NONE,-123.16288034598779,-123.16288034598779,3.230769230769231,650,0.0025252918168621524,123.16288034598763,-0.8967112126890505,-0.18948135437844252,386,264,-76.52336140206059,-46.63951894392707
3,180,0.0,4.0,150,0.001,3,1,NONE,-136.03460044442997,-136.03460044442997,2.642007926023778,757,0.0024543118070577182,136.03460044442997,-1.073885935715598,-0.17970224629383091,453,304,-84.34755580524649,-51.68704463918351
3,180,0.0,3.0,100,0.001,5,1,NONE,-139.55691983148137,-139.55691983148137,3.4571062740076828,781,0.002428221235790045,139.55691983148142,-0.9149227660570842,-0.17869003819651907,381,400,-72.17478634435234,-67.38213348712908
3,180,0.0,3.0,100,0.001,3,1,NONE,-162.80929483705646,-162.80929483705646,1.9736842105263157,912,0.0018990117839088718,162.80929483705648,-1.1576858886658214,-0.1785189636371234,437,475,-78.9190815819547,-83.8902132551018
3,180,0.0,4.0,100,0.001,5,1,NONE,-181.16466468414563,-181.16466468414563,4.6351084812623276,1014,0.004724770010893487,181.16466468414524,-0.9164218137889736,-0.17866337740053775,550,464,-102.93077681248495,-78.2338878716603
3,180,0.0,4.0,100,0.001,3,1,NONE,-215.69279710359433,-215.69279710359433,2.4834437086092715,1208,0.002381521858342561,215.69279710359444,-1.122150740090774,-0.17855363998641915,642,566,-117.39613334146478,-98.29666376212961
3,180,0.0,3.0,200,0.0005,5,3,NONE,-934.8783082154579,-934.8783082154579,0.11603171533552505,5171,0.00011133056290499704,934.8783082154566,-1.2128617180216217,-0.18079255622035545,2586,2585,-467.5793666363076,-467.2989415791487
3,180,0.0,3.0,150,0.0005,5,3,NONE,-1031.9983102383885,-1031.9983102383885,0.17683465959328026,5655,0.0002133185966625245,1031.998310238389,-1.231966569493628,-0.18249306989184613,2893,2762,-526.5586219431702,-505.43968829521896
3,180,0.0,4.0,150,0.0005,5,3,NONE,-1082.8415169907205,-1082.8415169907205,0.28523489932885904,5960,0.00034531435361649854,1082.8415169907207,-1.2072009007788203,-0.18168481828703378,3083,2877,-557.1210956313823,-525.7204213593383
3,180,0.0,3.0,100,0.0005,5,3,NONE,-1189.5703519189742,-1189.5703519189742,0.2601775329048056,6534,0.00022306034940678697,1189.5703519189708,-1.274196092095681,-0.18205851728175285,3441,3093,-628.0604625890173,-561.5098893299562
3,180,0.0,4.0,100,0.0005,5,3,NONE,-1239.3043407664404,-1239.3043407664404,0.3375403580862929,6814,0.00033779371431752854,1239.3043407664377,-1.2513734545684443,-0.18187618737400035,3584,3230,-653.3428374077021,-585.9615033587362
3,180,0.0,3.0,200,0.0005,5,1,NONE,-1390.927692256317,-1390.927692256317,0.09220231822971549,7592,9.441531916494589e-05,1390.927692256313,-1.1775672134161257,-0.1832096538799145,3847,3745,-705.4585013832758,-685.469190873034
3,180,0.0,3.0,200,0.0005,3,3,NONE,-1402.6447814097073,-1402.6447814097073,0.09054456085887984,7731,0.00011203760158554386,1402.6447814097075,-1.5062568151352191,-0.1814312225339161,3759,3972,-682.4670148408427,-720.1777665688592
3,180,0.0,3.0,150,0.0005,3,3,NONE,-1529.9513026959287,-1529.9513026959287,0.10683760683760685,8424,0.00015459344793097298,1529.9513026959276,-1.5161047216955315,-0.1816181508423466,4234,4190,-768.960853371398,-760.9904493245251
3,180,0.0,3.0,150,0.0005,5,1,NONE,-1573.610639798757,-1573.610639798757,0.16489988221436985,8490,0.00016607304009654333,1573.6106397987596,-1.199523008520208,-0.18534872082435255,4360,4130,-807.5401787192744,-766.0704610794778
3,180,0.0,4.0,150,0.0005,3,3,NONE,-1623.2847832287978,-1623.2847832287978,0.15651201788708777,8945,0.00020869426968437465,1623.2847832287985,-1.4902606699121108,-0.18147398359181607,4529,4416,-820.3233554837964,-802.9614277449939
3,180,0.0,4.0,150,0.0005,5,1,NONE,-1642.6336037938654,-1642.6336037938654,0.2028397565922921,8874,0.00018872098884188885,1642.6336037938686,-1.194476307420244,-0.18510633353548173,4600,4274,-850.7858518022178,-791.847751991646
3,180,0.0,3.0,100,0.0005,3,3,NONE,-1743.176589670915,-1743.1765896709153,0.1348687623197427,9639,0.0001462061141993622,1743.1765896709144,-1.5610764036966325,-0.18084620704128118,4922,4717,-892.0395709960658,-851.1370186748405
3,180,0.0,3.0,100,0.0005,5,1,NONE,-1821.108182257548,-1821.108182257548,0.2128090798540738,9868,0.00018732441477550834,1821.1081822575477,-1.254279192322672,-0.18454683646712028,5112,4756,-944.9700414843492,-876.1381407731938
3,180,0.0,4.0,100,0.0005,3,3,NONE,-1827.2729621663802,-1827.2729621663802,0.18793273986152326,10110,0.00019696804291331578,1827.2729621663834,-1.528566371135948,-0.1807391653972679,5175,4935,-936.534471638026,-890.738490528349
3,180,0.0,4.0,100,0.0005,5,1,NONE,-1887.7275221431205,-1887.7275221431205,0.3617166878482745,10229,0.00034900594079581126,1887.7275221431216,-1.2390089276639222,-0.1845466342890914,5334,4895,-986.218409254484,-901.5091128886314
3,180,0.0,3.0,200,0.0005,3,1,NONE,-1887.8331415632676,-1887.8331415632676,0.06723657669772357,10411,5.416225124455312e-05,1887.8331415632704,-1.4410178458614158,-0.18133062545031828,5243,5168,-948.4716064695597,-939.3615350937031
3,180,0.0,3.0,150,0.0005,3,1,NONE,-2115.3391703375087,-2115.3391703375087,0.07778738115816768,11570,8.206747189700861e-05,2115.339170337508,-1.4979919431232764,-0.18282966035760562,5883,5687,-1076.7201748953535,-1038.6189954421432
3,180,0.0,4.0,150,0.0005,3,1,NONE,-2218.5630939303323,-2218.5630939303323,0.10705756402865849,12143,0.00013371924257254744,2218.5630939303283,-1.4683527683877675,-0.18270304652312563,6259,5884,-1144.053226642509,-1074.5098672878057
3,180,0.0,3.0,100,0.0005,3,1,NONE,-2447.0600325517853,-2447.0600325517853,0.10410469958358119,13448,9.200525373953989e-05,2447.060032551786,-1.543329739530706,-0.18196460682270754,6960,6488,-1267.1337044190163,-1179.9263281327503
3,180,0.0,4.0,100,0.0005,3,1,NONE,-2548.363850073974,-2548.363850073974,0.185953368616793,13982,0.00019024950669396196,2548.3638500739758,-1.516455375001298,-0.18226032399327446,7274,6708,-1328.1618340849745,-1220.202015988991
